tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,gear,3,,
rollChance,plunder,3,,
rollChance,valuable,2,,
rollChance,weapon,5,,
item,brloot_equip_gasmask,4,,
item,brloot_equip_gasmask_durable,3,,
item,brloot_equip_iodine_pills,10,,
tagChance,plunder&1,4,,
tagChance,plunder&2,1,,
tagChance,weapon&[0-1]&(medium|large),1,,
item,brloot_valuable_game_console,2,,
item,brloot_valuable_goldbar,1,,
item,brloot_valuable_thumb_drive,1,,
item,brloot_valuable_folder,1,,
item,brloot_valuable_laptop,4,,
item,brloot_valuable_harddrive,7,,
reqAdd,,1,0,100
reqAdd,gear,1,2,100
reqAdd,plunder,1,0,100
reqAdd,brloot_valuable_fuelrods,1,0,100
