tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,ammo,16,,
rollChance,plate_carrier,2,,
rollChance,valuable,18,,
rollChance,tactical,10,,
rollChance,super,6,,
rollChance,key,4,,
rollChance,weapon,4,,
rollChance,gear|health,14,,
rollChance,personal,1,,
rollChance,disguise,5,,
tagChance,ammo,1,,
item,brloot_plate_carrier_2,1,,
item,brloot_valuable_goldbar,10,,
item,brloot_valuable_laptop,30,,
item,brloot_valuable_comicbook,40,,
item,brloot_valuable_folder,20,,
item,brloot_valuable_bandage,100,,
item,brloot_valuable_watch,60,,
item,brloot_valuable_thumb_drive,20,,
item,brloot_offhand_throwingknife,15,,
item,brloot_offhand_binoculars,20,,
item,brloot_offhand_smoke,10,,
item,brloot_offhand_shockstick,5,,
item,brloot_killstreak_recondrone,10,,
item,brloot_super_tacticalcamera,7,,
item,brloot_super_stimpistol,1,,
item,brloot_super_oxygenmask,1,,
item,brloot_ammo_919,10,,
item,brloot_ammo_12g,5,,
item,brloot_ammo_762,4,,
item,loot_key_fortress,5,,
tagChance,key&pristine&keytier2,1,,
tagChance,key&used&keytier2,2,,
tagChance,key&pristine&keytier1,4,,
tagChance,key&used&keytier1,5,,
tagChance,key&used&hero,5,,
tagChance,weapon&0&small,40,,
tagChance,weapon&1&small,20,,
tagChance,weapon&[2-4]&small,1,,
tagChance,weapon&[0-1]&smg,3,,
tagChance,weapon&[2-4]&smg,1,,
item,brloot_backpack_medium,4,,
item,brloot_backpack_large,1,,
item,brloot_equip_gasmask,2,,
item,brloot_armor_plate,20,,
item,brloot_personal_pictureofadog,1,,
item,brloot_personal_pictureofaman,1,,
item,brloot_personal_pictureofawoman,1,,
item,brloot_disguise,1,,
reqAdd,,1,0,100
reqAdd,,1,0,35
reqAdd,,1,0,10
reqAdd,,1,0,5
