tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,ammo,24,,
rollChance,valuable,12,,
rollChance,tactical,10,,
rollChance,super,6,,
rollChance,key,4,,
rollChance,weapon,4,,
rollChance,gear,10,,
rollChance,personal,1,,
tagChance,ammo,1,,
item,brloot_plate_carrier_2,40,,
item,brloot_plate_carrier_3,10,,
item,brloot_valuable_bandage,100,,
item,brloot_health_ifak,70,,
item,brloot_health_afak,50,,
item,brloot_health_med_bag,20,,
item,brloot_valuable_thumb_drive,20,,
item,brloot_valuable_gunoil,60,,
item,brloot_valuable_folder,60,,
item,brloot_valuable_folder_sensitive,40,,
item,brloot_valuable_folder_classified,10,,
item,brloot_valuable_mre,60,,
item,brloot_offhand_throwingknife,15,,
item,brloot_offhand_binoculars,20,,
item,brloot_offhand_smoke,10,,
item,brloot_offhand_shockstick,5,,
item,brloot_killstreak_recondrone,10,,
item,brloot_super_tacticalcamera,7,,
item,brloot_super_oxygenmask,3,,
item,brloot_super_stimpistol,1,,
item,brloot_ammo_919,10,,
item,brloot_ammo_12g,5,,
item,brloot_ammo_762,4,,
item,loot_key_fortress,5,,
tagChance,key&pristine&keytier2,1,,
tagChance,key&used&keytier2,2,,
tagChance,key&pristine&keytier1,4,,
tagChance,key&used&keytier1,5,,
tagChance,key&used&hero,5,,
tagChance,weapon&0,40,,
tagChance,weapon&1,20,,
tagChance,weapon&2,10,,
tagChance,weapon&3,5,,
tagChance,weapon&4,1,,
item,brloot_equip_gasmask,2,,
item,brloot_armor_plate,20,,
item,brloot_personal_pictureofadog,1,,
item,brloot_personal_pictureofaman,1,,
item,brloot_personal_pictureofawoman,1,,
item,brloot_equip_gasmask_durable,1,,
reqAdd,(!weapon),1,0,100
reqAdd,weapon,1,0,90
reqAdd,(!weapon),1,0,20
reqAdd,(!weapon),1,0,5
