tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,lethal,16,,
rollChance,tactical,16,,
rollChance,super,16,,
rollChance,weapon,16,,
rollChance,plate_carrier,4,,
rollChance,ammo,8,,
rollChance,nvg,1,,
item,brloot_ammo_12g,2,,
item,brloot_ammo_50cal,8,,
item,brloot_ammo_762,10,,
item,brloot_ammo_919,2,,
item,brloot_ammo_rocket,3,,
tagChance,0&weapon,400,,
tagChance,1&weapon,200,,
tagChance,2&weapon,50,,
tagChance,3&weapon,10,,
tagChance,4&weapon,1,,
tagChance,3&killstreak,50,,
tagChance,4&killstreak,50,,
item,brloot_offhand_atmine,2,,
item,brloot_offhand_claymore,2,,
item,brloot_offhand_c4,5,,
item,brloot_offhand_frag,10,,
item,brloot_offhand_semtex,5,,
item,brloot_offhand_thermite,1,,
item,brloot_offhand_concussion,3,,
item,brloot_offhand_decoy,2,,
item,brloot_offhand_flash,3,,
item,brloot_offhand_gas,1,,
item,brloot_offhand_snapshot,2,,
item,brloot_offhand_shockstick,1,,
item,brloot_offhand_taccover,2,,
item,brloot_offhand_trophysystem,1,,
item,brloot_super_deadsilence,1,,
item,brloot_super_armorbox,2,,
item,brloot_super_munitionsbox,4,,
item,brloot_super_oxygenmask,1,,
item,brloot_offhand_deployed_decoy,1,,
item,brloot_plate_carrier_2,12,,
item,brloot_plate_carrier_2_stealth,1,,
item,brloot_nvg,1,,
item,brloot_plate_carrier_2_comms,1,,
item,brloot_plate_carrier_2_medic,1,,
reqAdd,,1,2,100
reqAdd,,1,0,50
reqAdd,,1,0,25
reqAdd,,1,0,5
