tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,ammo,7,,
rollChance,valuable,31,,
rollChance,tactical,5,,
rollChance,weapon,1,,
item,brloot_ammo_12g,5,,
item,brloot_ammo_762,4,,
item,brloot_ammo_919,10,,
item,brloot_killstreak_recondrone,10,,
item,brloot_offhand_binoculars,20,,
item,brloot_offhand_shockstick,5,,
item,brloot_offhand_smoke,10,,
item,brloot_offhand_throwingknife,15,,
item,brloot_valuable_bunker_board_common,16,,
item,brloot_valuable_bunker_board_epic,2,,
item,brloot_valuable_bunker_board_uncommon,9,,
item,brloot_valuable_folder_classified,3,,
item,brloot_valuable_folder_sensitive,6,,
tagChance,weapon&[2-4]&small,1,,
tagChance,weapon&0&small,40,,
tagChance,weapon&1&small,20,,
item,brloot_valuable_vcr,3,,
item,brloot_valuable_wrench,6,,
item,brloot_valuable_screwdriver,7,,
item,brloot_valuable_bunker_notes_rare,2,,
item,brloot_valuable_bunker_notes_epic,1,,
reqAdd,,1,0,100
reqAdd,,1,0,55
reqAdd,,1,0,15
reqAdd,,1,0,5
