zone,global,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Global,0
zone,loot_cache,mp/loot/br/truckwar/lootset_cache_base.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Special,0
zone,saba_hydro,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_oilfield,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_caves,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_sira,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_lone,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_sunken,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_fishtwn,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_oldtwn,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_fort,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_airport,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_cemetery,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_observatory,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_MtnTwn,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_marshland,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_moderncity,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_wartorn,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_exhume,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_gasstation,mp/loot/br/truckwar/lootset_saba_gasstation.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_blackmarket,mp/loot/br/truckwar/lootset_saba_blackmarket.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_hospital,mp/loot/br/truckwar/lootset_saba_hospital.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_military,mp/loot/br/truckwar/lootset_saba_military.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_industrial,mp/loot/br/truckwar/lootset_saba_industrial.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_policestation,mp/loot/br/truckwar/lootset_saba_policestation.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_embassy,mp/loot/br/truckwar/lootset_saba_embassy.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_bank,mp/loot/br/truckwar/lootset_saba_bank.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_ship,mp/loot/br/truckwar/lootset_saba_ship.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_store,mp/loot/br/truckwar/lootset_saba_store.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_13,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_14,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_01,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_02,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_04,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_05,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_07,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_09,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_11,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_08,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_06,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_10,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_12,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_03,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,saba_konni_cargo,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_small,mp/loot/br/truckwar/lootset_global.csv,mp/loot/br/truckwar/lootset_cache_spawns.csv,,#Zone,0
