tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,super,2,,
rollChance,weapon,1,,
rollChance,plate_carrier,1,,
rollChance,gear,1,,
item,brloot_plate_carrier_2,3,,
item,brloot_plate_carrier_3,3,,
item,brloot_super_munitionsbox,1,,
item,brloot_super_armorbox,4,,
tagChance,weapon&[2]&(medium|large),6,,
tagChance,weapon&[3-4]&small,5,,
tagChance,weapon&[3]&(medium|large),4,,
item,brloot_backpack_large,3,,
item,brloot_backpack_medium,3,,
reqAdd,weapon,1,0,100
reqAdd,gear,2,0,100
reqAdd,plate_carrier,2,0,100
reqAdd,super,1,0,100
