tagReject,nodmz,100,,
tagReject,nodrop,100,,
tagReject,biolab,100,,
rollChance,plunder,28,,
rollChance,valuable,24,,
rollChance,killstreak,12,,
rollChance,key,10,,
rollChance,weapon,16,,
item,brloot_plate_carrier_2,5,,
item,brloot_plate_carrier_3,20,,
item,brloot_self_revive,100,,
item,brloot_health_adrenaline,100,,
item,brloot_plunder_cash_rare_2,3,,
item,brloot_plunder_cash_epic_1,2,,
item,brloot_plunder_cash_epic_2,2,,
item,brloot_plunder_cash_legendary_1,1,,
tagChance,key&keytier1&pristine,5,,
tagChance,key&keytier2&pristine,15,,
tagChance,key&keytier3&pristine,10,,
tagChance,keyhero,5,,
item,brloot_valuable_goldbar,5,,
tagChance,weapon&2&(small|medium),4,,
tagChance,weapon&3&(small|medium),1,,
item,brloot_killstreak_clusterstrike,3,,
item,brloot_killstreak_precision_airstrike,3,,
item,brloot_killstreak_uav,4,,
item,brloot_valuable_folder_classified,10,,
item,brloot_valuable_thumb_drive,20,,
item,brloot_valuable_folder_sensitive,20,,
item,brloot_valuable_gold_skull,3,,
item,loot_key_red_door_worn,30,,
item,loot_key_blue_door_worn,30,,
item,loot_key_red_door_used,30,,
item,loot_key_blue_door_used,30,,
item,loot_key_gold_door,450,,
reqAdd,,1,0,100
reqAdd,plunder,2,0,100
reqAdd,plunder|valuable,1,0,100
reqAdd,weapon|killstreak,1,0,100
