tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,key,3,,
rollChance,valuable,31,,
rollChance,gear,2,,
rollChance,health,11,,
rollChance,weapon,1,,
item,brloot_plate_carrier_2,1,,
item,brloot_valuable_bunker_notes_common,25,,
item,brloot_valuable_bunker_notes_uncommon,13,,
item,brloot_valuable_bunker_notes_rare,8,,
item,brloot_valuable_bunker_notes_epic,5,,
item,brloot_valuable_bunker_board_common,7,,
item,brloot_valuable_bunker_board_uncommon,6,,
item,brloot_valuable_comicbook_firsted,1,,
item,brloot_valuable_watch,4,,
item,brloot_valuable_folder_sensitive,2,,
item,brloot_valuable_folder_classified,1,,
tagChance,weapon&small&4,1,,
tagChance,weapon&small&3,1,,
tagChance,ammo,1,,
item,brloot_armor_plate,1,,
item,loot_key_biobunker_fortress,1,,
item,loot_key_biobunker_fortress_used,2,,
item,brloot_equip_iodine_pills,1,,
item,brloot_equip_gasmask,1,,
reqAdd,,2,0,100
reqAdd,,1,0,75
reqAdd,,1,0,25
