tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,killstreak,2,,
rollChance,weapon,2,,
rollChance,plate_carrier,2,,
rollChance,gear,2,,
rollChance,valuable,6,,
rollChance,key,2,,
rollChance,plunder,2,,
tagChance,weapon&4,1,,
tagChance,killstreak&3,1,,
tagChance,killstreak&4,1,,
tagChance,plate_carrier,1,,
item,brloot_backpack_large,1,,
item,brloot_plunder_cash_legendary_1,1,,
item,brloot_valuable_goldbar,3,,
item,brloot_valuable_folder_classified,3,,
item,brloot_valuable_harddrive_encrypted,4,,
item,brloot_valuable_gold_skull,1,,
tagChance,key&keytier3&pristine,6,,
tagChance,key&keytier2&pristine,12,,
tagChance,key&hero&pristine,6,,
item,loot_key_red_door_worn,30,,
item,loot_key_blue_door_worn,30,,
item,loot_key_red_door_used,30,,
item,loot_key_blue_door_used,30,,
item,loot_key_gold_door,650,,
reqAdd,weapon&4,2,0,100
reqAdd,(!weapon&!key),3,0,100
reqAdd,key,1,0,100
