tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,health,5,,
rollChance,plunder,10,,
rollChance,weapon,5,,
rollChance,gear,20,,
rollChance,key,10,,
rollChance,valuable,50,,
rollChance,personal,10,,
rollChance,plate_carrier,10,,
rollChance,disguise,10,,
tagChance,health,1,,
tagChance,plunder&[0-1],1,,
item,brloot_plate_carrier_2,20,,
item,brloot_backpack_medium,9,,
item,brloot_backpack_large,1,,
item,loot_key_fortress,10,,
item,brloot_plate_carrier_3,1,,
item,brloot_valuable_comicbook,10,,
item,brloot_valuable_laptop,2,,
item,brloot_valuable_goldbar,1,,
item,brloot_valuable_game_console,2,,
item,brloot_valuable_folder,4,,
item,brloot_personal_pictureofawoman,5,,
item,brloot_personal_pictureofaman,5,,
item,brloot_personal_pictureofachild,5,,
item,brloot_personal_pictureofadog,5,,
item,brloot_personal_pictureofacat,5,,
item,brloot_personal_heartlocket,5,,
item,brloot_personal_wornnecklace,5,,
item,brloot_personal_oldwatch,5,,
item,brloot_personal_vialofinsulin,5,,
item,brloot_personal_cancermedication,5,,
item,brloot_personal_toyknife,5,,
item,brloot_personal_brokenglasses,5,,
item,brloot_personal_origamihorse,1,,
item,brloot_personal_smalldoll,5,,
tagChance,key&pristine&keytier2,1,,
tagChance,key&used&keytier2,2,,
tagChance,key&pristine&keytier1,4,,
tagChance,key&used&keytier1,5,,
tagChance,weapon&small&0,1,,
item,brloot_valuable_comicbook_firsted,1,,
item,brloot_valuable_soothinglotion,4,,
item,brloot_valuable_freshwater,4,,
item,brloot_valuable_bandage,10,,
item,brloot_disguise,1,,
reqAdd,,1,0,100
reqAdd,,1,0,25
reqAdd,,1,0,10
reqAdd,,1,0,5
