tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,valuable,35,,
rollChance,plunder,2,,
rollChance,ammo,1,,
rollChance,weapon,1,,
tagChance,plunder&1,19,,
tagChance,plunder&2,1,,
item,brloot_valuable_liquor,25,,
item,brloot_valuable_cannedfood,10,,
item,brloot_valuable_freshwater,12,,
item,brloot_valuable_importedtea,8,,
item,brloot_valuable_mre,12,,
item,brloot_valuable_wine,25,,
item,brloot_valuable_wine_aged,8,,
item,brloot_valuable_wine_vintage,2,,
tagChance,ammo,1,,
tagChance,small&pi&1,10,,
tagChance,small&pi&2,5,,
tagChance,small&pi&3,1,,
reqAdd,,1,0,100
reqAdd,,1,0,25
reqAdd,,1,0,10
reqAdd,,1,0,5
