1,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
2,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
3,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
4,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
5,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
6,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
7,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
8,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
9,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
10,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
11,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
12,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
13,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
14,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
15,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
16,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
17,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
18,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
19,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
20,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
21,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
22,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
23,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
24,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
25,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
26,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
27,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
28,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
29,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
30,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
31,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
32,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
33,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
34,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
35,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
36,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
37,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
38,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
39,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
40,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
41,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
42,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
43,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
44,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
45,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
46,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
47,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
48,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
49,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
50,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
51,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
52,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
53,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
54,ui_spray_001,SPRAYS/SPRAY_001,ui_spray_001_sm,,,,0
