tagReject,nodmz,100,,
tagReject,nodrop,100,,
tagReject,delta,100,,
tagReject,saba,100,,
tagReject,sealion,100,,
tagReject,biobunker,100,,
rollChance,super,6,,
rollChance,plate_carrier,6,,
rollChance,valuable,5,,
rollChance,gear,12,,
rollChance,revive,3,,
rollChance,lethal,12,,
rollChance,tactical,12,,
rollChance,plunder,10,,
rollChance,weapon,1,,
tagChance,tactical,1,,
tagChance,super,1,,
tagChance,lethal,1,,
tagChance,key&biolab&used,1,,
tagChance,health,1,,
item,brloot_self_revive,1,,
item,brloot_plunder_cash_legendary_1,1,,
item,brloot_plunder_cash_epic_2,5,,
item,brloot_plunder_cash_epic_1,15,,
item,brloot_plate_carrier_3,3,,
item,brloot_plate_carrier_2,1,,
item,brloot_equip_gasmask_durable,5,,
item,brloot_equip_gasmask,3,,
item,brloot_backpack_large,8,,
tagChance,5&weapon&(!la),20,,
tagChance,4&weapon&(!la),2,,
item,brloot_offhand_atmine,1,,
item,brloot_offhand_claymore,1,,
item,brloot_offhand_c4,1,,
item,brloot_offhand_frag,1,,
item,brloot_offhand_molotov,1,,
item,brloot_offhand_semtex,1,,
item,brloot_offhand_thermite,0,,
item,brloot_offhand_throwingknife,1,,
item,brloot_offhand_bunkerbuster,1,,
reqAdd,weapon,1,0,100
reqAdd,(!weapon&!gear),1,0,100
reqAdd,(!weapon&!plate_carrier),1,0,100
reqAdd,gear|valuable|plate_carrier,1,0,100
