tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,ammo,4,,
rollChance,tactical,4,,
rollChance,weapon,1,,
rollChance,valuable,14,,
rollChance,personal,2,,
rollChance,key,4,,
item,brloot_ammo_12g,2,,
item,brloot_ammo_762,3,,
item,brloot_ammo_919,20,,
tagChance,0&lethal,50,,
tagChance,1&lethal,30,,
tagChance,2&lethal,20,,
tagChance,0&tactical,5,,
tagChance,1&tactical,3,,
tagChance,2&tactical,2,,
tagChance,0&weapon&small,50,,
tagChance,1&weapon&small,20,,
tagChance,2&weapon&small,10,,
tagChance,3&weapon&small,5,,
tagChance,4&weapon&small,1,,
item,brloot_plunder_cash_common_1,5,,
item,brloot_plunder_cash_uncommon_1,3,,
item,brloot_plunder_cash_uncommon_2,2,,
item,brloot_valuable_comicbook,8,,
item,brloot_valuable_folder,10,,
item,brloot_valuable_thumb_drive,2,,
item,brloot_personal_pictureofawoman,4,,
item,brloot_personal_pictureofaman,4,,
item,brloot_personal_pictureofachild,4,,
item,brloot_personal_pictureofadog,4,,
item,brloot_personal_pictureofacat,4,,
item,brloot_personal_heartlocket,4,,
item,brloot_personal_oldwatch,4,,
item,loot_key_fortress,1,,
tagChance,key&pristine&keytier2,1,,
tagChance,key&used&keytier2,2,,
tagChance,key&pristine&keytier1,4,,
tagChance,key&used&keytier1,5,,
item,brloot_valuable_folder_sensitive,4,,
item,brloot_valuable_folder_classified,1,,
item,brloot_valuable_lighter,22,,
item,brloot_valuable_mre,15,,
item,brloot_valuable_importedtea,6,,
reqAdd,,1,0,100
reqAdd,,1,0,40
reqAdd,,1,0,25
reqAdd,,1,0,5
