11803,jup_camo_platinum_unlock_ar
17885,jup_camo_platinum_unlock_ob_ar
16937,jup_ob_contract_ping
15725,jup_ob_complete_contract
15726,jup_ob_exfil_successfully
16939,jup_ob_direct_line_complete
21176,jup_ob_open_crates
16126,jup_ob_zombie_vehicle_kills
16127,jup_ob_zombie_vehicle_turret_kills
16128,jup_ob_vehicle_tire_repair
14353,jup_ob_wallbuy_kill
14352,jup_ob_wallbuy_purchase
14884,jup_ob_pap_purchase_level_1
17587,jup_ob_pap_kill_zombie_level_1_yellow_or_higher
14357,jup_ob_magicbox_kill
14359,jup_ob_magicbox_purchase
16093,jup_ob_armored_convoy_destroy
16094,jup_ob_armored_convoy_collect_keycard
14637,jup_ob_cryofreeze_hit_hellhound
14623,jup_ob_cryofreeze_hit_zombie
14626,jup_ob_energy_mine_kill_zombie
16562,jup_ob_energy_mine_convoy
26727,jup_ob_energy_mine_kill_merc
16148,jup_ob_gas_station_perks
16133,jup_ob_complete_aether_extractor_contract
16134,jup_ob_kill_extractor_guards
16135,jup_ob_destroy_helicopter_reinforcements
14707,jup_ob_exfil_schematic
16131,jup_ob_activate_turret_traps
16942,jup_ob_merc_stronghold_use_keycard
16943,jup_ob_merc_stronghold_clear_stronghold
16944,jup_ob_merc_stronghold_open_safe
16945,jup_ob_merc_stronghold_retrieve_intel
14382,jup_ob_frenzied_guard_kill
14385,jup_ob_special_elite_frenzied_guard_kill
16819,jup_ob_pickup_ava_intel_item_from_frenzied_guard_special_elite
14632,jup_ob_shatterblast_obtain
14633,jup_ob_shatterblast_destroy_armor
14634,jup_ob_pickup_ava_intel_by_armored_zombie
16137,jup_ob_zombie_remote_turret_kills
16138,jup_ob_soldier_remote_turret_kills
16139,jup_ob_aquire_ava_intel_soldier_drop
16141,jup_ob_loot_safes
16142,jup_ob_zombie_weapon_stash_kills
17060,jup_ob_complete_escort_chaperone
17061,jup_ob_escort_kills
17062,jup_ob_maintain_escort_health
17063,jup_ob_exfil_schematic_chaperone
16145,jup_ob_obtain_gas_mask
16146,jup_ob_destroy_aether_nest
16147,jup_ob_aquire_ava_intel_aether_nest
16820,jup_ob_outlast_enter_anomaly
16821,jup_ob_outlast_pickup_avas_tablet
22223,jup_ob_exfil_wheres_dr_jansen
17851,jup_ob_extraction_activate_uav
17554,jup_ob_extraction_locate_ava
17556,jup_ob_extraction_defend_ava
17558,jup_ob_extraction_escape_with_ava
16948,jup_ob_complete_cargo_delivery_land
16949,jup_ob_destroy_helo_chasing_cargo
16628,jup_ob_delivery_vehicle_scuttle
16636,jup_ob_raid_weapons_stash
16950,jup_ob_safe_drill_zombie_kill
16951,jup_ob_safe_drill_never_pause
16644,jup_ob_exfil_schematic_safe_cracker
16952,jup_ob_redeploy_drone_diff_region
16953,jup_ob_redeploy_drone_ascend_kills
16645,jup_ob_ascension_complete
16153,jup_ob_mercenary_camp_kills
16154,jup_ob_loot_mercenary_camps
16649,jup_ob_harvester_orb_loot_collect
16955,jup_ob_harvester_orbs_destroy
16648,jup_ob_reaper_complete
14641,jup_ob_healing_aura_heal
15914,jup_ob_guardian_angel_complete
14996,jup_ob_deadwire_proc
16804,jup_ob_deadwire_special_proc
