zone,global,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Global
zone,map_biolab,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_lieutenant_house,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_parade_grounds,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_cottages,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_docks_cottage,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_beach,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_construction_site,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_lighthouse,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_warden_house,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_doctor_house,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_docks_building,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_sallyport_building,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_electrical_building,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_docks_social_club,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_quartermaster,mp/loot/br/champion_mgl/lootset_buildings_abundant.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_abundant.csv,,#Zone
zone,map_powerhouse,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_new_industry,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_cellhouse_messhall,mp/loot/br/champion_mgl/lootset_buildings_abundant.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_abundant.csv,,#Zone
zone,map_cellblock,mp/loot/br/champion_mgl/lootset_buildings_abundant.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_abundant.csv,,#Zone
zone,map_shore,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_warden_house_bunker,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_watertower,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_boathouse,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_bunker_01,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_bunker_02,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_bunker_03,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_airfield,mp/loot/br/champion_mgl/lootset_buildings_abundant.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_abundant.csv,,#Zone
zone,map_airfieldsuburbs,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_bank,mp/loot/br/champion_mgl/lootset_buildings_abundant.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_abundant.csv,,#POI
zone,map_boneyard,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_boneyardsuburbs,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_bookstore,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#POI
zone,map_bunkers,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#POI
zone,map_burgertown,mp/loot/br/champion_mgl/lootset_buildings_abundant.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_abundant.csv,,#Zone
zone,map_coast,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_dam,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_dealership,mp/loot/br/champion_mgl/lootset_buildings_abundant.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_abundant.csv,,#POI
zone,map_downtown,mp/loot/br/champion_mgl/lootset_buildings_abundant.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_abundant.csv,,#Zone
zone,map_electronicsstore,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#POI
zone,map_filmschool,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#POI
zone,map_firestation,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#POI
zone,map_gasstation,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#POI
zone,map_gulag,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_gunstore,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#POI
zone,map_hills,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_hospital,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_hospitalsuburbs,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_layover,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
zone,map_layover_exterior,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_layover_tunnel,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_layovermaintenance,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_layoversuburbs,mp/loot/br/champion_mgl/lootset_global.csv,mp/loot/br/champion_mgl/lootset_cache_spawns.csv,,#Zone
zone,map_lumber,mp/loot/br/champion_mgl/lootset_buildings.csv,mp/loot/br/champion_mgl/lootset_cache_spawns_buildings.csv,,#Zone
