7015,acogdef,0,0,0,0,2
7097,hybriddef,0,0,0,0,2
7045,reflexdef,0,0,0,0,2
7053,thermaldef,0,0,0,0,2
7072,vzscopedef,0,0,0,0,2
7042,ret01,0,0,0,0,2
7075,ret02,0,0,0,0,2
7062,ret03,0,0,0,0,2
7080,ret04,0,0,0,0,2
7082,ret05,0,0,0,0,2
7068,ret06,0,0,0,0,2
7040,ret07,0,0,0,0,2
7032,ret08,0,0,0,0,2
7033,ret09,0,0,0,0,2
7086,ret10,0,0,0,0,2
7074,ret11,0,0,0,0,2
7019,ret12,0,0,0,0,2
7060,ret13,0,0,0,0,2
7069,ret14,0,0,0,0,2
7071,ret15,0,0,0,0,2
7016,ret16,0,0,0,0,2
7067,ret17,0,0,0,0,2
7056,ret18,0,0,0,0,2
7093,ret19,0,0,0,0,2
7081,ret20,0,0,0,0,2
7054,ret21,0,0,0,0,2
7087,ret22,0,0,0,0,2
7065,ret23,0,0,0,0,2
7076,ret24,0,0,0,0,2
7031,ret25,0,0,0,0,2
7017,ret26,0,0,0,0,2
7092,ret27,0,0,0,0,2
7043,ret28,0,0,0,0,2
7013,ret29,0,0,0,0,2
7094,ret30,0,0,0,0,2
7061,ret31,0,0,0,0,2
7049,ret32,0,0,0,0,2
7095,ret33,0,0,0,0,2
7078,ret34,0,0,0,0,2
7055,ret35,0,0,0,0,2
7022,ret36,0,0,0,0,2
7029,ret37,0,0,0,0,2
7063,ret38,0,0,0,0,2
7024,ret39,0,0,0,0,2
7028,ret40,0,0,0,0,2
7044,ret41,0,0,0,0,2
7048,ret42,0,0,0,0,2
7027,ret43,0,0,0,0,2
7037,ret44,0,0,0,0,2
7041,ret45,0,0,0,0,2
7057,ret46,0,0,0,0,2
7026,ret47,0,0,0,0,2
7059,ret48,0,0,0,0,2
7064,ret49,0,0,0,0,2
7089,ret50,0,0,0,0,2
7025,retsnpr01,0,0,0,0,2
7058,retsnpr02,0,0,0,0,2
7030,retsnpr03,0,0,0,0,2
7088,retsnpr04,0,0,0,0,2
7038,retsnpr05,0,0,0,0,2
7014,retsnpr06,0,0,0,0,2
7050,retsnpr07,0,0,0,0,2
7077,retsnpr08,0,0,0,0,2
7034,retsnpr09,0,0,0,0,2
7079,retsnpr10,0,0,0,0,2
7021,retsnpr11,0,0,0,0,2
7084,retsnpr12,0,0,0,0,2
7020,retsnpr13,0,0,0,0,2
7098,retsnpr14,0,0,0,0,2
7047,retsnpr15,0,0,0,0,2
7091,retsnpr16,0,0,0,0,2
7052,retsnpr17,0,0,0,0,2
7035,retsnpr18,0,0,0,0,2
7073,retsnpr19,0,0,0,0,2
7090,retsnpr20,0,0,0,0,2
7085,retsnpr21,0,0,0,0,2
7018,retsnpr22,0,0,0,0,2
7066,retsnpr23,0,0,0,0,2
7036,retsnpr24,0,0,0,0,2
7083,retsnpr25,0,0,0,0,2
7039,retsnpr26,0,0,0,0,2
7096,retsnpr27,0,0,0,0,2
7023,retsnpr28,0,0,0,0,2
7070,retsnpr29,0,0,0,0,2
7051,retsnpr30,0,0,0,0,2
7046,holodef,0,0,0,0,
