7412,DEFAULT_REWARDS_ACHIEVEMENT_ID
7417,DAILY_LOGIN_CHURN_ACHIEVEMENT_ID
7433,MTX_WEAPON_REWARD_ACHIEVEMENT_ID
7436,ACTIVATION_POOL_ACHIEVEMENT_ID
7423,ACTIVATE_PLAYER_XP_TOKEN_ACHIEVEMENT_ID
7437,ACTIVATE_PLAYER_XP_TOKEN_RARE_ACHIEVEMENT_ID
7411,ACTIVATE_PLAYER_XP_TOKEN_EPIC_ACHIEVEMENT_ID
7410,ACTIVATE_PLAYER_XP_TOKEN_LEGENDARY_ACHIEVEMENT_ID
7409,ACTIVATE_PLAYER_XP_TOKEN_YEAR_ACHIEVEMENT_ID
7438,ACTIVATE_BATTLE_XP_TOKEN_ACHIEVEMENT_ID
7425,ACTIVATE_BATTLE_XP_TOKEN_RARE_ACHIEVEMENT_ID
7429,ACTIVATE_BATTLE_XP_TOKEN_EPIC_ACHIEVEMENT_ID
7431,ACTIVATE_BATTLE_XP_TOKEN_LEGENDARY_ACHIEVEMENT_ID
7427,ACTIVATE_WEAPON_XP_TOKEN_ACHIEVEMENT_ID
7413,ACTIVATE_WEAPON_XP_TOKEN_RARE_ACHIEVEMENT_ID
7414,ACTIVATE_WEAPON_XP_TOKEN_EPIC_ACHIEVEMENT_ID
7415,ACTIVATE_WEAPON_XP_TOKEN_LEGENDARY_ACHIEVEMENT_ID
7416,PMC_MANAGER_ACHIEVEMENT_ID
7421,MP_DAILY_RESET_ID
7424,BR_DAILY_RESET_ID
7426,CP_DAILY_RESET_ID
7432,MP_DAILY_BONUS_ID
7435,BR_DAILY_BONUS_ID
7418,CP_DAILY_BONUS_ID
7419,KEY_EARNING_EVENT_ID
7422,MP_DAILY_OVERRIDE_ID
9929,BR_DAILY_OVERRIDE_ID
7430,CP_DAILY_OVERRIDE_ID
7441,IW9_SP_MISSION_COMPLETE_ACHIEVEMENT_ID
7439,IW9_CP_COMPLETE_ACHIEVEMENT_ID
7442,IW9_BR_TUTORIAL_COMPLETE_ACHIEVEMENT_ID
7440,IW9_HAPPY_HOUR_ACHIEVEMENT_ID
7443,IW9_LOGIN_ACHIEVEMENT_ID
7457,IW9_SEASON_LOGIN_ACHIEVEMENT_ID
7500,IW9_WEEKLY_RESET_ACHIEVEMENT_ID
7502,IW9_GIVE_LOOT_ACHIEVEMENT_ID
7496,IW9_SEASONS_ACHIEVEMENT_ID
8818,LB_MP_ACHIEVEMENT_ID
8826,LB_CP_ACHIEVEMENT_ID
8851,IW9_DMZ_GIVE_LOOT_ACHIEVEMENT_ID
8847,DMZ_DEFAULT_INVENTORY_ACHIEVEMENT_ID
9704,LB_BR_ACHIEVEMENT_ID
9677,CP_BONUS_STAR_POOL_ID
9930,IW9_CHAMPIONS_QUEST_TOKEN_ACHIEVEMENT_ID
9931,IW9_WC_GAMBLE_ID
9973,DMZ_DEFAULT_INVENTORY_ACTIVATOR_ACHIEVEMENT_ID
9979,IW9_LOGIN_SERVICE_LEVEL_ID
9950,IW9_WC_RESULT_AWARD_ID
10056,IW9_ACTIVATOR_SEASON1_ID
10067,IW9_ACTIVATOR_SEASON1_PMC_FIX_ID
10443,IW9_CP_RAID_NORMAL_COMPLETION_ID
10450,IW9_SP_MISSION_COMPLETE_V2_ACHIEVEMENT_ID
10453,IW9_ACTIVATOR_SEASON1_5_ID
10454,IW9_BATCH_ACTIVATOR_ID
11376,IW9_ML_DAILY_CHALLENGES_ID
12081,ACTIVATE_WEAPON_XP_TOKEN_YEAR_ACHIEVEMENT_ID
12082,ACTIVATE_BATTLE_XP_TOKEN_YEAR_ACHIEVEMENT_ID
12496,IW9_REFER_A_FRIEND_MANAGER_ACHIEVEMENT_ID
13674,IW9_S4_MASTERY_POINTS_REWARDS_ACHIEVEMENT_ID
13763,IW9_BATTLEPASS_CONFIGURATION_ACHIEVEMENT_ID
13761,IW9_AWARD_TROPHIES_ID
15461,IW9_LOGIN_REWARD_CLAIM_ACHIEVEMENT_ID
15462,IW9_LOGIN_REWARD_RESET_ACHIEVEMENT_ID
14826,IW9_TROPHY_XP_AWARD_ID
14924,IW9_BATTLEPASS_REVOCATION_ACHIEVEMENT_ID
15718,IW9_PMC_URGENT_MISSION_MANAGER_ACHIEVEMENT_ID
15919,IW9_CHAMPIONS_QUEST_TOKEN_DELTA_ACHIEVEMENT_ID
16443,IW9_GAME_FLAGS_ACHIEVEMENT_ID
17208,IW9_DMZ_S4_SOFT_RESET_ACHIEVEMENT_ID
17548,IW9_S5_CHALLENGE_MANAGER_ID
18645,IW9_DOUBLE_XP_OFFERING_ACHIEVEMENT_ID
20821,IW9_S5_ASSIGN_FACTION_ID
17858,IW9_S5_COMMUNITY_TRACKER_ID
20099,IW9_S5_COMMUNITY_REWARDS_ID
21070,IW9_S5_COMMUNITY_TRACKER_TF_ID
21071,IW9_S5_COMMUNITY_TRACKER_SC_ID
21459,IW9_CHAMPIONS_QUEST_TOKEN_COMBINED_ACHIEVEMENT_ID
21442,IW9_BATTLEMAP_BATCH_TOKEN_SPEND_ACHIEVEMENT_ID
21581,IW9_S5_5_LIMITED_TIME_TRIAL_TIMER_ID
21735,IW9_LOGIN_COUNTER_ID
