tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,tactical,20,,
rollChance,gear,10,,
rollChance,revive,15,,
rollChance,valuable,30,,
rollChance,personal,5,,
rollChance,super,10,,
item,brloot_equip_gasmask,2,,
item,brloot_equip_gasmask_durable,1,,
item,brloot_equip_iodine_pills,12,,
item,brloot_health_adrenaline,25,,
item,brloot_offhand_heartbeatsensor,1,,
item,brloot_personal_cancermedication,12,,
item,brloot_self_revive,5,,
item,brloot_super_battlerage,5,,
item,brloot_super_stimpistol,5,,
item,brloot_super_oxygenmask,2,,
item,brloot_valuable_soothinglotion,5,,
item,brloot_valuable_liquor,2,,
item,brloot_valuable_lighter,1,,
item,brloot_valuable_bandage,16,,
item,brloot_valuable_freshwater,6,,
item,brloot_valuable_battery,1,,
item,brloot_valuable_toothpaste,5,,
item,brloot_health_ifak,12,,
item,brloot_health_afak,8,,
item,brloot_health_med_bag,2,,
reqAdd,,1,0,100
reqAdd,tactical|personal|gear|super,1,0,75
reqAdd,,1,0,15
reqAdd,,1,0,5
