tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,plunder,16,,
rollChance,key,10,,
rollChance,valuable,40,,
rollChance,personal,3,,
item,brloot_plunder_cash_common_1,30,,
item,brloot_plunder_cash_uncommon_1,50,,
item,brloot_plunder_cash_uncommon_2,15,,
item,brloot_plunder_cash_uncommon_3,5,,
item,brloot_valuable_bandage,3,,
item,brloot_valuable_watch,5,,
item,brloot_valuable_lighter,4,,
item,brloot_valuable_thumb_drive,1,,
item,brloot_personal_pictureofawoman,3,,
item,brloot_personal_pictureofaman,3,,
item,brloot_personal_pictureofachild,3,,
item,brloot_personal_pictureofadog,3,,
item,brloot_personal_pictureofacat,3,,
item,brloot_personal_heartlocket,3,,
item,brloot_personal_oldwatch,3,,
item,brloot_personal_toyknife,3,,
item,brloot_personal_origamihorse,1,,
item,brloot_personal_smalldoll,3,,
item,brloot_gascan,1,,
item,loot_key_fortress,10,,
tagChance,key&pristine&keytier2,1,,
tagChance,key&used&keytier2,2,,
tagChance,key&pristine&keytier1,4,,
tagChance,key&used&keytier1,5,,
tagChance,key&used&hero,5,,
reqAdd,,1,0,100
reqAdd,,1,0,25
reqAdd,,1,0,5
