0,weapon,none,,,
8190,accolades,pistolHeadshots,0,iw9,
8191,accolades,meleeDeaths,1,iw9,
8192,accolades,sniperHeadshots,2,iw9,
8193,accolades,bombPlanted,3,iw9,
8194,accolades,weaponPickups,4,iw9,
8195,accolades,bombDetonated,5,iw9,
8196,accolades,carrierKills,6,iw9,
8197,accolades,longestTimeSpentOnWeapon,7,iw9,
8198,accolades,spawnSelectBase,8,iw9,
8199,accolades,defenderKills,9,iw9,
8200,accolades,molotovKills,10,iw9,
8201,accolades,timeOnPoint,11,iw9,
8202,accolades,distanceTraveledInVehicle,12,iw9,
8203,accolades,killstreakGunshipKills,13,iw9,
8204,accolades,deadSilenceKills,14,iw9,
8205,accolades,lowestAvgAltitude,15,iw9,
8206,accolades,damageTaken,16,iw9,
8207,accolades,deathsFromBehind,17,iw9,
8208,accolades,timeSpentAsPassenger,18,iw9,
8209,accolades,killstreakCarePackageUsed,19,iw9,
8210,accolades,highestRankedKills,20,iw9,
8211,accolades,clutchRevives,21,iw9,
8212,accolades,shortestLife,22,iw9,
8213,accolades,longestStreak,23,iw9,
8214,accolades,penetrationKills,24,iw9,
8215,accolades,shotgunKills,25,iw9,
8216,accolades,highestMultikill,26,iw9,
8217,accolades,lmgHeadshots,27,iw9,
8218,accolades,oneShotOneKills,28,iw9,
8219,accolades,pointBlankKills,29,iw9,
8220,accolades,stimDamageHealed,30,iw9,
8221,accolades,spawnSelectVehicle,31,iw9,
8222,accolades,killstreakCruiseMissileKills,32,iw9,
8223,accolades,killstreakEmergencyAirdropUsed,33,iw9,
8224,accolades,snapshotHits,34,iw9,
8225,accolades,shotsFired,35,iw9,
8226,accolades,clutch,36,iw9,
8227,accolades,arDeaths,37,iw9,
8228,accolades,assaults,38,iw9,
8229,accolades,killstreakUAVAssists,39,iw9,
8230,accolades,riotShieldDamageAbsorbed,40,iw9,
8231,accolades,comebackKills,41,iw9,
8232,accolades,firstInfected,42,iw9,
8233,accolades,executionKills,43,iw9,
8234,accolades,tagsCaptured,44,iw9,
8235,accolades,proximityMineKills,45,iw9,
8236,accolades,claymoreKills,46,iw9,
8237,accolades,hipfireKills,47,iw9,
8238,accolades,carepackagesCaptured,48,iw9,
8239,accolades,killstreakAUAVAssists,49,iw9,
8240,accolades,smokesUsed,50,iw9,
8241,accolades,thermiteKills,51,iw9,
8242,accolades,mostKillsMostHeadshots,52,iw9,
8243,accolades,mostDeaths,53,iw9,
8244,accolades,timeSpentAsDriver,54,iw9,
8245,accolades,killstreakKills,55,iw9,
8246,accolades,spawnSelectFlag,56,iw9,
8247,accolades,deployableCoverUsed,57,iw9,
8248,accolades,pickups,58,iw9,
8249,accolades,lowerRankedKills,59,iw9,
8250,accolades,returns,60,iw9,
8251,accolades,tagsDenied,61,iw9,
8252,accolades,lmgKills,62,iw9,
8253,accolades,launcherDeaths,63,iw9,
8254,accolades,pistolPeaths,64,iw9,
8255,accolades,killstreakWhitePhosphorousKillsAssists,65,iw9,
8256,accolades,armorBoxUsed,66,iw9,
8257,accolades,leastDeaths,67,iw9,
8258,accolades,stunHits,68,iw9,
8259,accolades,spawnSelectSquad,69,iw9,
8260,accolades,killsFromBehind,70,iw9,
8261,accolades,highestAvgAltitude,71,iw9,
8262,accolades,timeProne,72,iw9,
8263,accolades,fragKills,73,iw9,
8264,accolades,gasHits,74,iw9,
8265,accolades,killstreakAirstrikeKills,75,iw9,
8266,accolades,killstreakShieldTurretKills,76,iw9,
8267,accolades,captures,77,iw9,
8268,accolades,trophySystemHits,78,iw9,
8269,accolades,mostKills,79,iw9,
8270,accolades,meleeKills,80,iw9,
8271,accolades,damageDealt,81,iw9,
8272,accolades,tacticalInsertionSpawns,82,iw9,
8273,accolades,killstreakVTOLJetKills,83,iw9,
8274,accolades,explosionsSurvived,84,iw9,
8275,accolades,shotgunDeaths,85,iw9,
8276,accolades,decoyHits,86,iw9,
8277,accolades,killstreakAirKills,87,iw9,
8278,accolades,setbacks,88,iw9,
8279,accolades,noKill10Deaths,89,iw9,
8280,accolades,adsKills,90,iw9,
8281,accolades,mostAssists,91,iw9,
8282,accolades,launcherHeadshots,92,iw9,
8283,accolades,mostMultikills,93,iw9,
8284,accolades,avengerKills,94,iw9,
8285,accolades,pistolKills,95,iw9,
8286,accolades,longestLife,96,iw9,
8287,accolades,killEnemyTeam,97,iw9,
8288,accolades,sniperDeaths,98,iw9,
8289,accolades,smgKills,99,iw9,
8290,accolades,ammoBoxUsed,100,iw9,
8291,accolades,defends,101,iw9,
8292,accolades,arKills,102,iw9,
8293,accolades,revengeKills,103,iw9,
8294,accolades,munitionsBoxUsed,104,iw9,
8295,accolades,noKillNoDeath,105,iw9,
8296,accolades,shotgunHeadshots,106,iw9,
8297,accolades,killstreakJuggernautKills,107,iw9,
8298,accolades,stoppingPowerKills,108,iw9,
8299,accolades,killstreakPersonalUAVKills,109,iw9,
8300,accolades,survivorKills,110,iw9,
8301,accolades,kills10NoDeaths,111,iw9,
8302,accolades,sniperKills,112,iw9,
8303,accolades,timeCrouched,113,iw9,
8304,accolades,empDroneHits,114,iw9,
8305,accolades,killstreakChopperSupportKills,115,iw9,
8306,accolades,distanceTravelled,116,iw9,
8307,accolades,killstreakCUAVAssists,117,iw9,
8308,accolades,noKillsWithDeath,118,iw9,
8309,accolades,skippedKillcams,119,iw9,
8310,accolades,timesSelectedAsSquadLeader,120,iw9,
8311,accolades,headshots,121,iw9,
8312,accolades,throwingKnifeKills,122,iw9,
8313,accolades,killstreakSentryGunKills,123,iw9,
8314,accolades,tagsMegaBanked,124,iw9,
8315,accolades,higherRankedKills,125,iw9,
8316,accolades,killstreakTankKills,126,iw9,
8317,accolades,mostKillsLeastDeaths,127,iw9,
8318,accolades,infectedKills,128,iw9,
8319,accolades,destroyedKillstreaks,129,iw9,
8320,accolades,arHeadshots,130,iw9,
8321,accolades,killstreakChopperGunnerKills,131,iw9,
8322,accolades,lastSurvivor,132,iw9,
8323,accolades,killstreakGroundKills,133,iw9,
8324,accolades,lmgDeaths,134,iw9,
8325,accolades,c4LethalKills,135,iw9,
8326,accolades,semtexKills,136,iw9,
8327,accolades,leastKills,137,iw9,
8328,accolades,bombDefused,138,iw9,
8329,accolades,longshotKills,139,iw9,
8330,accolades,suicides,140,iw9,
8331,accolades,leastAssists,141,iw9,
