zone,loot_cache,mp/loot/br/dmz/biolab/lootset_cache_base.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Special
zone,biolab_global,mp/loot/br/dmz/biolab/lootset_biolab_global.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_elevator,mp/loot/br/dmz/biolab/lootset_biolab_elevator.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv1_hotzone_garage,mp/loot/br/dmz/biolab/lootset_biolab_global.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv1_hotzone_bathroom,mp/loot/br/dmz/biolab/lootset_biolab_bathroom.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv1_hotzone_transition_room,mp/loot/br/dmz/biolab/lootset_biolab_global.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv1_hotzone_garage_office,mp/loot/br/dmz/biolab/lootset_biolab_garage_office.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv2_hotzone_gym,mp/loot/br/dmz/biolab/lootset_biolab_global.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv1_hotzone_data_center,mp/loot/br/dmz/biolab/lootset_biolab_dc.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv2_hotzone_restaurant,mp/loot/br/dmz/biolab/lootset_biolab_restaurant.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv2_hotzone_office,mp/loot/br/dmz/biolab/lootset_biolab_garage_office.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv2_hotzone_office_storage,mp/loot/br/dmz/biolab/lootset_biolab_office.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv2_hotzone_additional_office,mp/loot/br/dmz/biolab/lootset_biolab_office.csv,mp/loot/br/dmz/biolab/lootset_cache_spawns.csv,,#Zone
zone,biolab_lv3_hotzone_hospital,mp/loot/br/dmz/biolab/lootset_biolab_hospital.csv,mp/loot/br/dmz/biolab/lootset_cache_lv3.csv,,#Zone
zone,biolab_lv3_hotzone_biology_lab,mp/loot/br/dmz/biolab/lootset_biolab_lab.csv,mp/loot/br/dmz/biolab/lootset_cache_lv3.csv,,#Zone
zone,biolab_lv1_hotzone_generator_room_high_security,mp/loot/br/dmz/biolab/lootset_biolab_industrial.csv,mp/loot/br/dmz/biolab/lootset_cache_high_security.csv,,#Zone
zone,biolab_lv2_hotzone_file_cabinets_high_security,mp/loot/br/dmz/biolab/lootset_biolab_office_high.csv,mp/loot/br/dmz/biolab/lootset_cache_high_security.csv,,#Zone
zone,biolab_lv3_hotzone_cold_storage_lab,mp/loot/br/dmz/biolab/lootset_biolab_lab_high.csv,mp/loot/br/dmz/biolab/lootset_cache_high_security.csv,,#Zone
zone,biolab_lv3_hotzone_side_lab_high_security,mp/loot/br/dmz/biolab/lootset_biolab_industrial.csv,mp/loot/br/dmz/biolab/lootset_cache_high_security.csv,,#Zone
zone,biolab_lv3_hotzone_cold_storage_lab_high_security,mp/loot/br/dmz/biolab/lootset_biolab_lab_high.csv,mp/loot/br/dmz/biolab/lootset_cache_locker_armory.csv,,#Zone
zone,biolab_locker_room,mp/loot/br/dmz/biolab/lootset_biolab_locker_room.csv,mp/loot/br/dmz/biolab/lootset_cache_locker_armory.csv,,#Zone
zone,biolab_lv3_hotzone_armory_room,mp/loot/br/dmz/biolab/lootset_biolab_armory_room.csv,mp/loot/br/dmz/biolab/lootset_cache_locker_armory.csv,,#Zone
itemCache,br_loot_cache,mp/loot/br/dmz/biolab/lootset_cache_base.csv,,,
itemCache,br_loot_cache_lege,mp/loot/br/dmz/biolab/lootset_cache_lege.csv,,,
itemCache,cache_medicine_cabinet,mp/loot/br/dmz/biolab/lootset_medicine_cabinet.csv,,,
itemCache,cache_bar_cabinet,mp/loot/br/dmz/biolab/lootset_bar_cabinet.csv,,,
itemCache,cache_school_locker_a,mp/loot/br/dmz/biolab/lootset_school_locker_a.csv,,,
itemCache,cache_school_locker_b,mp/loot/br/dmz/biolab/lootset_school_locker_b.csv,,,
itemCache,cache_computer_tower,mp/loot/br/dmz/biolab/lootset_computer_tower.csv,,,
itemCache,cache_dresser,mp/loot/br/dmz/biolab/lootset_dresser.csv,,,
itemCache,cache_fridge_a,mp/loot/br/dmz/biolab/lootset_fridge_a.csv,,,
itemCache,cache_fridge_b,mp/loot/br/dmz/biolab/lootset_fridge_b.csv,,,
itemCache,cache_fridge_mini,mp/loot/br/dmz/biolab/lootset_fridge_mini.csv,,,
itemCache,cache_fridge_old,mp/loot/br/dmz/biolab/lootset_fridge_old.csv,,,
itemCache,cache_toolbox,mp/loot/br/dmz/biolab/lootset_toolbox.csv,,,
itemCache,cache_cash_register,mp/loot/br/dmz/biolab/lootset_cash_register.csv,,,
itemCache,dmz_crate_wood,mp/loot/br/dmz/biolab/lootset_dmz_crate_wood.csv,,,
itemCache,cache_office_cabinet,mp/loot/br/dmz/biolab/lootset_office_cabinet.csv,,,
itemCache,cache_medical_box_wall,mp/loot/br/dmz/biolab/lootset_medical_box_wall.csv,,,
itemCache,cache_duffel_bag_01,mp/loot/br/dmz/biolab/lootset_duffel_bag_01.csv,,,
itemCache,cache_duffel_bag_02,mp/loot/br/dmz/biolab/lootset_duffel_bag_02.csv,,,
itemCache,cache_hanging_clothes,mp/loot/br/dmz/biolab/lootset_hanging_clothes.csv,,,
itemCache,cache_weapon_locker,mp/loot/br/dmz/biolab/lootset_weapon_locker.csv,,,
itemCache,dmz_biolab_safe,mp/loot/br/dmz/biolab/lootset_safe.csv,,,
itemCache,dmz_biolab_safe_core_lab,mp/loot/br/dmz/biolab/lootset_safe_core_lab.csv,,,
scriptCache,agent_backpack,mp/loot/br/dmz/biolab/lootset_agent_backpack.csv,1000,,
scriptCache,wheelson,mp/loot/br/dmz/biolab/lootset_biolab_wheelson.csv,10,,
initialScriptableState,br_loot_cache,closed_usable,,,
initialScriptableState,br_loot_cache_lege,closed_usable,,,
initialScriptableState,cache_medicine_cabinet,closed_usable,,,
initialScriptableState,cache_bar_cabinet,closed_usable,,,
initialScriptableState,cache_school_locker_a,closed_usable,,,
initialScriptableState,cache_school_locker_b,closed_usable,,,
initialScriptableState,cache_computer_tower,closed_usable,,,
initialScriptableState,cache_dresser,closed_usable,,,
initialScriptableState,cache_fridge_a,closed_usable,,,
initialScriptableState,cache_fridge_b,closed_usable,,,
initialScriptableState,cache_fridge_mini,closed_usable,,,
initialScriptableState,cache_fridge_old,closed_usable,,,
initialScriptableState,cache_toolbox,closed_usable,,,
initialScriptableState,cache_cash_register,closed_usable,,,
initialScriptableState,dmz_crate_wood,closed_usable,,,
initialScriptableState,cache_office_cabinet,closed_usable,,,
initialScriptableState,cache_medical_box_wall,closed_usable,,,
initialScriptableState,cache_duffel_bag_01,closed_usable,,,
initialScriptableState,cache_duffel_bag_02,closed_usable,,,
initialScriptableState,cache_hanging_clothes,closed_usable,,,
initialScriptableState,cache_weapon_locker,closed_usable,,,
