tagReject,nodmz,100,,
tagReject,nodrop,100,,
rollChance,tactical,7,,
rollChance,valuable,60,,
rollChance,super,30,,
rollChance,lethal,7,,
rollChance,key,1,,
rollChance,weapon,1,,
rollChance,killstreak,1,,
rollChance,personal,5,,
rollChance,nvg,1,,
item,brloot_killstreak_assaultdrone,1,,
item,brloot_killstreak_recondrone,12,,
item,brloot_offhand_atmine,2,,
item,brloot_offhand_binoculars,1,,
item,brloot_offhand_c4,3,,
item,brloot_offhand_claymore,2,,
item,brloot_offhand_concussion,3,,
item,brloot_offhand_decoy,5,,
item,brloot_offhand_deployed_decoy,6,,
item,brloot_offhand_flash,3,,
item,brloot_offhand_gas,2,,
item,brloot_offhand_shockstick,3,,
item,brloot_offhand_smoke,8,,
item,brloot_offhand_snapshot,4,,
item,brloot_offhand_thermite,1,,
item,brloot_offhand_trophysystem,5,,
item,brloot_personal_oldwatch,1,,
item,brloot_personal_pictureofacat,1,,
item,brloot_personal_pictureofadog,1,,
item,brloot_personal_toyknife,1,,
item,brloot_super_deadsilence,2,,
item,brloot_super_emppulse,4,,
item,brloot_super_tacticalcamera,8,,
item,brloot_super_oxygenmask,3,,
item,brloot_valuable_battery,70,,
item,brloot_valuable_car_battery,20,,
item,brloot_valuable_drill,20,,
item,brloot_valuable_electrical_tape,60,,
item,brloot_valuable_electroniccomponents,30,,
item,brloot_valuable_game_console,10,,
item,brloot_valuable_gunoil,20,,
item,brloot_valuable_harddrive,10,,
item,brloot_valuable_jumper_cables,60,,
item,brloot_valuable_laptop,10,,
item,brloot_valuable_screwdriver,80,,
item,brloot_valuable_thumb_drive,30,,
item,brloot_valuable_vcr,20,,
item,brloot_valuable_watch,10,,
item,brloot_valuable_wrench,80,,
item,brloot_valuable_blow_torch,40,,
tagChance,key&pristine&keytier1,4,,
tagChance,key&pristine&keytier2,1,,
tagChance,key&used&hero,1,,
tagChance,key&used&keytier1,5,,
tagChance,key&used&keytier2,2,,
item,loot_key_fortress,10,,
tagChance,weapon&small&[0-1],10,,
tagChance,weapon&small&[2-3],2,,
tagChance,weapon&small&4,1,,
item,brloot_nvg,1,,
reqAdd,,1,0,100
reqAdd,,1,0,35
reqAdd,,1,0,15
reqAdd,,1,0,5
